date,new_cases_rolling_average,new_deaths_rolling_average
2021-08-30,4882.0,80.28571428571429
2021-08-31,4882.0,80.28571428571429
2021-09-01,4882.0,80.28571428571429
2021-09-02,4882.0,80.28571428571429
2021-09-03,4882.0,80.28571428571429
2021-09-04,4882.0,80.28571428571429
2021-09-05,4882.0,80.28571428571429
2021-09-06,3306.714285714286,63.142857142857146
2021-09-07,3306.714285714286,63.142857142857146
2021-09-08,3306.714285714286,63.142857142857146
2021-09-09,3306.714285714286,63.142857142857146
2021-09-10,3306.714285714286,63.142857142857146
2021-09-11,3306.714285714286,63.142857142857146
2021-09-12,3306.714285714286,63.142857142857146
2021-09-13,2541.0,53.285714285714285
2021-09-14,2541.0,53.285714285714285
2021-09-15,2541.0,53.285714285714285
2021-09-16,2541.0,53.285714285714285
2021-09-17,2541.0,53.285714285714285
2021-09-18,2541.0,53.285714285714285
2021-09-19,2541.0,53.285714285714285
2021-09-20,2060.0,36.142857142857146
2021-09-21,2060.0,36.142857142857146
2021-09-22,2060.0,36.142857142857146
2021-09-23,2060.0,36.142857142857146
2021-09-24,2060.0,36.142857142857146
2021-09-25,2060.0,36.142857142857146
2021-09-26,2060.0,36.142857142857146
2021-09-27,1726.4285714285713,27.428571428571427
2021-09-28,1726.4285714285713,27.428571428571427
2021-09-29,1726.4285714285713,27.428571428571427
2021-09-30,1726.4285714285713,27.428571428571427
2021-10-01,1726.4285714285713,27.428571428571427
